"effect_size_id","ok","k","pooled_r","cilb95","ciub95","cilb999","ciub999","i2","tau2","n_pooled"
"55945_001",TRUE,8,-0.156623500516247,-0.208355694826104,-0.10489130620639,-0.243475182280831,-0.069771818751663,75.7356968600189,0.00352349494548617,11429
"55958_001",TRUE,5,-0.0330164826278438,-0.154854522028922,0.0888215567732345,-0.237566835962982,0.171533870707294,83.4071636374538,0.0154548412518216,1839
"55958_002",TRUE,2,0.0880468660611535,0.0098873372818364,0.166206394840471,-0.0431729016477457,0.219266633770053,0,0,621
"57114_001",TRUE,3,0.0462300346940547,-0.0373871285584315,0.129847197946541,-0.0941523973629288,0.186612466751038,0.000570838533067823,3.76304556966089e-08,546
"57182_001",TRUE,14,0.389046583498624,0.29700037032871,0.481092796668537,0.234512863819443,0.543580303177805,97.8209718119387,0.0289375105315334,15139
"57223_001",TRUE,20,0.0872528562011851,0.0627205751935045,0.111785137208866,0.0460663205928852,0.128439391809485,37.7862029521574,0.00105277483771198,11675
"57223_002",TRUE,7,0.00676135216713691,-0.09729440137457,0.110817105708844,-0.167934836791086,0.18145754112536,87.7218998867005,0.0164546829832984,3333
"57223_003",TRUE,11,0.0967696390301768,0.0621538004955819,0.131385477564772,0.0386541109237651,0.154885167136588,45.7003667943236,0.00142295332385312,6675
"57223_004",TRUE,8,0.0721182970311732,0.0337633497411147,0.110473244321232,0.00772528759915649,0.13651130646319,35.2555846743094,0.00098742254517905,4809
"57223_005",TRUE,1,0.108,-0.0325322194852681,0.248532219485268,-0.127935470498291,0.343935470498291,0,0,191
"57230_001",TRUE,9,0.0588720259904118,-0.0170879259498938,0.134831977930717,-0.0686549359098967,0.18639898789072,92.3496893454087,0.00944730929138444,13856
"57230_002",TRUE,2,0.179496402760334,0.131699377970392,0.227293427550276,0.0992513630567119,0.259741442463956,26.2089042928704,0.00032761130366088,2232
"57230_003",TRUE,4,0.334348489972678,0.226698013121136,0.44199896682422,0.153617224229049,0.515079755716307,94.4400035556517,0.0110501953711219,6327
"57313_001",TRUE,122,-0.260318715310759,-0.315159475375324,-0.205477955246193,-0.352389278030887,-0.16824815259063,75.1921178921126,0.0659249989127784,3436
"57313_002",TRUE,88,-0.306074447436652,-0.364745838502109,-0.247403056371194,-0.404576145527807,-0.207572749345496,69.7646596100342,0.0502223316324535,2433
