"effect_size_id","k","r","cilb","ciub","p","i2","n","sig999"
"59586_001",10,-0.0635780329588175,-0.135417687430467,0.00826162151283234,0.0828176253725083,41.2323610778598,2476,FALSE
"59586_002",8,-0.0981005082525599,-0.166143961409486,-0.0300570550956342,0.00471707657242033,0,811,FALSE
"59586_003",4,0.0942500563750602,-0.0199154106613244,0.208415523411445,0.105649402675954,54.2923860813091,1935,FALSE
"59588_001",5,-0.0596700541932679,-0.160079750339064,0.0407396419525288,0.244124382699401,41.7679074925856,781,FALSE
"59588_002",7,0.0674403917866676,0.0136018498117778,0.121278933761557,0.0140832778767281,59.7539623751774,3776,FALSE
"59588_003",13,-0.00245086074365262,-0.0427447933544962,0.037843071867191,0.905105856515031,39.4305528523429,4780,FALSE
"59588_004",11,-0.0388451975756538,-0.198928782511177,0.12123838735987,0.634361889310296,95.9784579497588,3339,FALSE
"59588_005",3,-0.0775908376554705,-0.156570019461009,0.00138834415006833,0.0541655181211891,45.2688331606073,1398,FALSE
"59588_006",3,-0.0159914961543716,-0.113902486586561,0.0819194942778173,0.748881311377013,62.5477074239779,1423,FALSE
"59588_007",4,-0.0403766322966952,-0.101452668429414,0.0206994038360233,0.195075898217097,23.7214815590157,1567,FALSE
"59588_008",4,-0.0749499910572878,-0.16716670046463,0.0172667183500539,0.111164898313915,37.7320050123094,1111,FALSE
"59588_009",8,-0.165581588796688,-0.393537710641638,0.0623745330482618,0.15454245572922,97.5217385961612,1894,FALSE
"59588_010",4,-0.0377791995746498,-0.0821372945419151,0.00657889539261548,0.0950628407976457,0.0053362979513363,1946,FALSE
"59588_011",4,-0.0405128626016881,-0.0848596758484271,0.003833950645051,0.0733707332483526,0.00391802525739223,1946,FALSE
"59588_012",6,-0.119876259504777,-0.215525423219211,-0.0242270957903428,0.0140334626647903,42.1309096171719,809,FALSE
"59588_013",7,-0.0315341869981659,-0.162144494717252,0.0990761207209203,0.636064636212057,81.3762667313977,1257,FALSE
"59588_014",3,0.0663118182315241,0.0100254822612937,0.122598154201755,0.0209400070035244,0.121082453855881,1210,FALSE
"59588_015",3,-0.0944222917673965,-0.245405186266533,0.0565606027317398,0.220300227203966,58.9493808302883,483,FALSE
"59588_016",7,0.16755519337946,-0.0101990163055529,0.345309403064472,0.0646736963603084,86.3045940129839,851,FALSE
"59588_017",6,0.29909620499884,0.0452148533210091,0.55297755667667,0.0209423247784333,96.8795338400219,1328,FALSE
"59588_018",4,-0.0101798859140949,-0.136181232440863,0.115821460612673,0.87418165781301,86.7326042243201,2455,FALSE
"59588_019",4,-0.0578126505834063,-0.168574170445618,0.0529488692788052,0.306300682167687,73.1992678482692,1562,FALSE
"59588_020",3,-0.00136413558519385,-0.267075831316869,0.264347560146481,0.991971624238155,97.4192224808552,2438,FALSE
"59595_001",4,0.192401860285427,-0.0476152149828295,0.432418935553684,0.116149853470097,98.5291387139742,4227,FALSE
"59595_007",4,0.454182215280261,0.181827856091266,0.726536574469256,0.00108132418945804,99.3717444376443,4903,FALSE
"59725_001",12,0.275840262021892,0.176232858949887,0.375447665093897,5.70916980120147e-08,68.018775337919,1175,TRUE
"59725_002",8,0.328821361752012,0.211292522956991,0.446350200547032,4.1681897162372e-08,53.6173750289672,493,TRUE
"59725_003",4,0.189300662298738,0.0186780561976591,0.359923268399818,0.0296660123189221,78.7312384124743,682,FALSE
"59740_002",4,0.0468916453154889,-0.0425550504750361,0.136338341106014,0.304187947415262,78.4111768429293,2329,FALSE
"59740_003",4,-0.035456457837876,-0.189540866839014,0.118627951163262,0.651983412485691,95.6282993235926,3556,FALSE
"59754_001",32,0.29289880295076,0.205701319092654,0.380096286808867,4.59271221480816e-11,91.839266730325,10619,TRUE
"59754_002",15,0.260607529048829,0.171935419956151,0.349279638141506,8.39453761026434e-09,81.9800858692079,9318,TRUE
"59754_003",5,0.426037656954258,0.284786518192095,0.567288795716421,3.38826231287715e-09,69.4022128057368,439,TRUE
"59852_001",3,0.315923903177999,0.23175062402662,0.400097182329377,1.89152201287826e-13,0.012501897953634,438,TRUE
"59900_001",21,0.0558864811107858,0.00812924929542083,0.103643712926151,0.0218140833542855,93.9466996082196,31189,FALSE
"59900_002",8,0.0606906625379369,-0.0521300926600534,0.173511417735927,0.291726966233971,96.6234176168045,10777,FALSE
"59900_003",13,0.0933871898963563,0.0301834274932129,0.1565909522995,0.00378001320729499,94.7044653316766,20004,FALSE
"59900_004",3,-0.011859550578729,-0.0877078649571466,0.0639887637996886,0.759256261869667,88.6207723590803,6534,FALSE
"60135_001",4,0.0268645583845094,-0.0621199705371357,0.115849087306154,0.554040800284162,0,486,FALSE
"60141_004",12,0.200223379388041,0.0738157115298108,0.326631047246271,0.0019061108336359,99.2862744252556,31630,FALSE
"60141_011",13,0.216140691520662,0.0286286278363438,0.403652755204981,0.0238707091896641,99.7459817825865,35637,FALSE
"60203_001",4,0.0408349406698217,-0.00192654145483306,0.0835964227944764,0.0612534709932417,23.0263433045248,2759,FALSE
"60309_001",36,0.09900593181459,0.0726779092510584,0.125333954378122,1.70116681048258e-13,0,5447,TRUE
"60309_002",12,0.12064044159682,0.06198881255267,0.179292070640969,5.54345519713063e-05,0,1095,TRUE
"60309_003",24,0.0935464831737765,0.0640832134185757,0.123009752928977,4.87968574106242e-10,0,4352,TRUE
"60309_004",15,0.113282525257922,0.0700758238706908,0.156489226645153,2.76530074171094e-07,0,2011,TRUE
"60309_005",18,0.0877963365902135,0.0536723086184695,0.121920364561957,4.58978928220851e-07,0,3255,TRUE
"60339_001",165,0.275429348088171,0.220322220731026,0.330536475445315,1.17086663449152e-22,97.1482148131515,18963,TRUE
"60339_002",4,0.536657848921741,0.361351224450475,0.711964473393008,1.97384714902128e-09,81.6616905697984,318,TRUE
"60339_003",60,0.199310439879469,0.126355617196998,0.272265262561941,8.57628529260503e-08,84.2106199569739,3648,TRUE
"60339_004",55,0.324872652920653,0.233389011461995,0.416356294379311,3.39941426596534e-12,97.2400189927468,5377,TRUE
"60339_005",46,0.285015313979709,0.154809040994143,0.415221586965274,1.78457974262057e-05,98.9605597327561,9620,TRUE
"60347_001",14,-0.254439529268942,-0.305990654234308,-0.202888404303576,3.89854366534266e-22,92.619597461251,22804,TRUE
"60366_001",9,0.149226592328873,0.0134353098121859,0.285017874845561,0.0312492262620784,70.2023387633282,1101,FALSE
"60366_002",9,0.0887487505730944,-0.0138568845809886,0.191354385727177,0.0900240288908145,43.6145132646218,1113,FALSE
"60496_001",224,0.226776912471519,0.211082331303733,0.242471493639305,1.94618404147546e-176,98.5335202480905,1207757,TRUE
"60496_002",33,0.150359888569929,0.114656690838716,0.186063086301141,1.52972164081764e-16,94.1807644324129,52475,TRUE
"60496_003",118,0.245024706737029,0.222570737767668,0.267478675706391,1.73784743872795e-101,98.5241778076806,527696,TRUE
"60496_004",33,0.184036508509112,0.15234609776649,0.215726919251735,5.13202092381962e-30,93.1142660898733,61940,TRUE
"60496_005",24,0.201194034708945,0.159388223535577,0.242999845882313,4.00452060447105e-21,94.3681216029748,42235,TRUE
"60496_006",28,0.245846955950247,0.20356249005371,0.288131421846785,4.40468672580674e-30,97.374125182126,105958,TRUE
"60496_007",13,0.147530141487824,0.0872071447725689,0.207853138203079,1.63957725242736e-06,93.9871107400528,17540,TRUE
"60496_008",11,0.170468409341823,0.129852666226875,0.211084152456772,1.9329719645768e-16,81.7854320000427,13878,TRUE
"60496_009",5,0.106153283147499,-0.0138196869732726,0.226126253268272,0.0828833613670981,96.6832000066633,13398,FALSE
"60496_010",3,0.124033559499445,0.0776257591485006,0.170441359850389,1.61999508348965e-07,67.2229646703475,5281,TRUE
"60704_001",2,0.103520817369198,-0.0434478895942638,0.25048952433266,0.167418569057147,79.109001505294,835,FALSE
"60704_002",3,0.40645825934898,0.196051964377727,0.616864554320234,0.000152959111729649,96.2910588815302,1802,TRUE
"61094_001",27,0.0357455277285601,0.0099026517986862,0.0615884036584341,0.00670813283773175,0,5736,FALSE
"61303_002",5,0.30415233621456,0.255076020777569,0.35322865165155,5.95446640521589e-34,79.7797994851096,6807,TRUE
"61423_002",6,-0.183019842581895,-0.255902838808689,-0.1101368463551,8.57712552955768e-07,91.0904519594187,7855,TRUE
"61434_001",7,0.255308721764747,0.127424243665158,0.383193199864336,9.12039802708714e-05,79.1725222562922,1192,TRUE
"61434_002",3,0.198736377094265,-0.129737400553287,0.527210154741816,0.235686938186996,83.1034662700644,201,FALSE
"61445_001",17,-0.101077244365172,-0.167657762569134,-0.0344967261612091,0.00292548211798374,95.8159885902856,23577,FALSE
"61447_001",6,0.430000880412521,0.214592936676655,0.645408824148387,9.13408675182457e-05,85.8832527649039,317,TRUE
"61447_002",4,0.319004779284896,0.121125700932369,0.516883857637422,0.00157933432743068,87.0119939031943,767,FALSE
"61448_001",2,0.157222674929463,0.0307402412768496,0.283705108582077,0.0148378446699524,74.7182179534257,1158,FALSE
"61448_002",3,-0.21466494522001,-0.257654299338323,-0.171675591101696,1.28075212694319e-22,0.00246038032130652,1891,TRUE
"61450_001",9,-0.114071281000041,-0.261011882689593,0.0328693206895108,0.128125065056104,76.1899082101385,760,FALSE
"61452_003",11,0.104480455510379,0.000965334192366579,0.207995576828392,0.0479014461918927,37.8638193331733,796,FALSE
"61452_004",10,0.163943844729183,0.017175356579342,0.310712332879023,0.0285731716913372,84.8365439034996,1183,FALSE
"61455_001",42,-0.0302873115908668,-0.0559617568303975,-0.00461286635133611,0.0207718404058518,89.1327599244401,59340,FALSE
"61458_001",56,0.105529287571836,0.0575833944567876,0.153475180686885,1.60402328203398e-05,65.503587251143,5189,TRUE
"61458_002",29,0.188737917489201,0.0855084904464183,0.291967344531983,0.000339060151241253,76.2985531929953,1230,TRUE
"61462_001",11,0.131483120399972,0.0530574309087643,0.209908809891181,0.00101642334131059,95.5154780251364,16084,FALSE
"61463_001",8,-0.121106394674598,-0.173059714313685,-0.069153075035511,4.90531553977173e-06,79.3951311449572,7634,TRUE
"61463_002",3,-0.147543700313822,-0.192803270647077,-0.102284129980566,1.66565814398836e-10,0,1797,TRUE
"61463_003",5,-0.106431055277993,-0.184454398674004,-0.0284077118819823,0.00750481386130817,87.5567801943827,5837,FALSE
"61463_004",3,0.0841733520461306,0.000198092555641058,0.16814861153662,0.0494620090465566,70.0891357916069,1836,FALSE
"61479_001",5,-0.0650295704837487,-0.152917378403821,0.0228582374363234,0.147000480664268,76.3082003810962,3003,FALSE
"61479_002",3,0.0659827899135449,-0.0131525289785512,0.145118108805641,0.102214332916787,34.5455105656791,948,FALSE
"61480_001",3,0.20934486179124,0.149499450416948,0.269190273165532,7.07471176850867e-12,74.5290903372448,5042,TRUE
"61480_002",3,0.129883678920509,0.0861365545284578,0.173630803312559,5.91779426974022e-09,50.8816701930735,5042,TRUE
"61485_001",39,0.0567540453307118,-0.00221410557356434,0.115722196234988,0.0592448063068473,83.6054481963234,6557,FALSE
"61489_001",16,0.15115482481846,0.0544518114740322,0.247857838162889,0.00218701221845976,66.5823669895494,1287,FALSE
"61489_002",13,0.0660763937286298,-0.0718762356918098,0.204029023149069,0.347843030127449,60.7429540961442,471,FALSE
"61491_001",7,-1.35568955729332e-05,-0.0834723339222569,0.083445220131111,0.999745975047118,89.7596255646547,6617,FALSE
"61491_002",12,0.0806743963668428,0.0082782144015955,0.15307057833209,0.0289565138943865,85.036021635537,5522,FALSE
"61492_001",8,0.108835596727181,0.0180940387131132,0.199577154741249,0.0187338791739353,87.5538134174981,5273,FALSE
"61492_002",4,0.158552062803921,0.0900285599106678,0.227075565697174,5.75945358764721e-06,50.0396451019903,1931,TRUE
