town,country,uni,sex,album,id,clip,voice,stim1,stim2,question,heard,relationship,age,orientation,Understood,Tell_dif,first_language,Children,Q1,Q2,Q3,Q4,Q5,Q6,Q7,SexVoice,Stimulus_pair,Pair,Region,meeting,choosing,localRM,anonymity,strangers,Outcome,country1,country2
State College,US,1,M,M2,369,1579FM: Respected,1579,F,M,Respected,1,S,20,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1052FA: Attractive for a Short Term,1052,F,A,Attractive for a Short Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1052AM: Attractive for a Short Term,1052,A,M,Attractive for a Short Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,370,1052MF: Attractive for a Short Term,1052,M,F,Attractive for a Short Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1845AF: Attractive for a Short Term,1845,A,F,Attractive for a Short Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1845MA: Attractive for a Short Term,1845,M,A,Attractive for a Short Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,370,1845FM: Attractive for a Short Term,1845,F,M,Attractive for a Short Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,370,1330FA: Win a Physical Fight,1330,F,A,Win a Physical Fight,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1330AM: Win a Physical Fight,1330,A,M,Win a Physical Fight,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1330MF: Win a Physical Fight,1330,M,F,Win a Physical Fight,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1579AF: Win a Physical Fight,1579,A,F,Win a Physical Fight,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,370,1579MA: Win a Physical Fight,1579,M,A,Win a Physical Fight,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1579FM: Win a Physical Fight,1579,F,M,Win a Physical Fight,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1052FA:long term,1052,F,A,Attractive for a Long Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1052AM:long term,1052,A,M,Attractive for a Long Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1052MF:long term,1052,M,F,Attractive for a Long Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1845AF:long term,1845,A,F,Attractive for a Long Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1845MA:long term,1845,M,A,Attractive for a Long Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,370,1845FM:long term,1845,F,M,Attractive for a Long Term,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1330FA: Respected,1330,F,A,Respected,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1330AM: Respected,1330,A,M,Respected,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,370,1330MF: Respected,1330,M,F,Respected,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1579AF: Respected,1579,A,F,Respected,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,370,1579MA: Respected,1579,M,A,Respected,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,370,1579FM: Respected,1579,F,M,Respected,1,D,19,OF,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,371,1052FA: Interested in Attracting Men,1052,F,A,Interested in Attracting Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1052AM: Interested in Attracting Men,1052,A,M,Interested in Attracting Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,371,1052MF: Interested in Attracting Men,1052,M,F,Interested in Attracting Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1845AF: Interested in Attracting Men,1845,A,F,Interested in Attracting Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,371,1845MA: Interested in Attracting Men,1845,M,A,Interested in Attracting Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,371,1845FM: Interested in Attracting Men,1845,F,M,Interested in Attracting Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1330FA: short term relationship,1330,F,A,Short Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1330AM: short term relationship,1330,A,M,Short Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1330MF: short term relationship,1330,M,F,Short Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1579AF: short term relationship,1579,A,F,Short Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1579MA: short term relationship,1579,M,A,Short Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1579FM: short term relationship,1579,F,M,Short Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1052FA: Attractive to Men,1052,F,A,Attractive to Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1052AM: Attractive to Men,1052,A,M,Attractive to Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,371,1052MF: Attractive to Men,1052,M,F,Attractive to Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,371,1845AF: Attractive to Men,1845,A,F,Attractive to Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1845MA: Attractive to Men,1845,M,A,Attractive to Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,371,1845FM: Attractive to Men,1845,F,M,Attractive to Men,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1330FA: long term relationship,1330,F,A,Long Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1330AM: long term relationship,1330,A,M,Long Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1330MF: long term relationship,1330,M,F,Long Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1579AF: long term relationship,1579,A,F,Long Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1579MA: long term relationship,1579,M,A,Long Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,371,1579FM: long term relationship,1579,F,M,Long Term,1,D,19,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1052FA: Attractive for a Short Term,1052,F,A,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1052AM: Attractive for a Short Term,1052,A,M,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,372,1052MF: Attractive for a Short Term,1052,M,F,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1845AF: Attractive for a Short Term,1845,A,F,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1845MA: Attractive for a Short Term,1845,M,A,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1845FM: Attractive for a Short Term,1845,F,M,Attractive for a Short Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,372,1330FA: Win a Physical Fight,1330,F,A,Win a Physical Fight,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1330AM: Win a Physical Fight,1330,A,M,Win a Physical Fight,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,372,1330MF: Win a Physical Fight,1330,M,F,Win a Physical Fight,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1579AF: Win a Physical Fight,1579,A,F,Win a Physical Fight,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1579MA: Win a Physical Fight,1579,M,A,Win a Physical Fight,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1579FM: Win a Physical Fight,1579,F,M,Win a Physical Fight,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1052FA:long term,1052,F,A,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1052AM:long term,1052,A,M,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1052MF:long term,1052,M,F,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1845AF:long term,1845,A,F,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,M,M2,372,1845MA:long term,1845,M,A,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1845FM:long term,1845,F,M,Attractive for a Long Term,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1330FA: Respected,1330,F,A,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1330AM: Respected,1330,A,M,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1330MF: Respected,1330,M,F,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1579AF: Respected,1579,A,F,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1579MA: Respected,1579,M,A,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,M,M2,372,1579FM: Respected,1579,F,M,Respected,1,S,21,OF,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1330AF: Short Term,1330,A,F,Short Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1330MA: Short Term,1330,M,A,Short Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1330FM: Short Term,1330,F,M,Short Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1579FA: Short Term,1579,F,A,Short Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1579AM: Short Term,1579,A,M,Short Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1579MF: Short Term,1579,M,F,Short Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1052AF: Interested in Attracting Men,1052,A,F,Interested in Attracting Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1052MA: Interested in Attracting Men,1052,M,A,Interested in Attracting Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1052FM: Interested in Attracting Men,1052,F,M,Interested in Attracting Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1845FA: Interested in Attracting Men,1845,F,A,Interested in Attracting Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1845AM: Interested in Attracting Men,1845,A,M,Interested in Attracting Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1845MF: Interested in Attracting Men,1845,M,F,Interested in Attracting Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1330AF: Long Term,1330,A,F,Long Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1330MA: Long Term,1330,M,A,Long Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1330FM: Long Term,1330,F,M,Long Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1579FA: Long Term,1579,F,A,Long Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1579AM: Long Term,1579,A,M,Long Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1579MF: Long Term,1579,M,F,Long Term,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Men,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F1,373,1052AF: Attractive to Men,1052,A,F,Attractive to Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1052MA: Attractive to Men,1052,M,A,Attractive to Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1052FM: Attractive to Men,1052,F,M,Attractive to Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1845FA: Attractive to Men,1845,F,A,Attractive to Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1845AM: Attractive to Men,1845,A,M,Attractive to Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F1,373,1845MF: Attractive to Men,1845,M,F,Attractive to Men,1,S,18,OM,1,A,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
State College,US,1,F,F2,374,1052FA: Interested in Attracting Men,1052,F,A,Interested in Attracting Men,1,S,21,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,374,1052AM: Interested in Attracting Men,1052,A,M,Interested in Attracting Men,1,S,21,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AM,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,374,1052MF: Interested in Attracting Men,1052,M,F,Interested in Attracting Men,1,S,21,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MF,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,374,1845AF: Interested in Attracting Men,1845,A,F,Interested in Attracting Men,1,S,21,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,AF,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,374,1845MA: Interested in Attracting Men,1845,M,A,Interested in Attracting Men,1,S,21,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,MA,2SD Masuclinized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,374,1845FM: Interested in Attracting Men,1845,F,M,Interested in Attracting Men,1,S,21,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Women,FM,1SD Masuclinized and Feminized,North America,1.357409728,1.397375344,1.377392536,38.2,65,0,US,US
State College,US,1,F,F2,374,1330FA: short term relationship,1330,F,A,Short Term,1,S,21,OM,1,S,English,0,NA,NA,NA,NA,NA,NA,NA,Men,FA,2SD Feminized and Mean,North America,1.357409728,1.397375344,1.377392536,38.2,65,1,US,US
