pref,rule,comm,rev,nsubj,file,period,subj,group,type,sample,action,groupdec,jar,payoff,time
part,7,1,0,36,PART_7_36_chat.txt,1,8,2,3,1,1,1,2,50,6
part,7,1,0,36,PART_7_36_chat.txt,1,25,2,0,2,1,1,2,10,63
part,7,1,0,36,PART_7_36_chat.txt,1,11,3,0,2,2,2,2,100,20
part,7,1,0,36,PART_7_36_chat.txt,1,23,3,0,2,2,2,2,100,40
part,7,1,0,36,PART_7_36_chat.txt,1,35,3,0,2,2,2,2,100,39
part,7,1,0,36,PART_7_36_chat.txt,1,19,3,3,2,2,2,2,25,38
part,7,1,0,36,PART_7_36_chat.txt,1,28,3,0,2,2,2,2,100,39
part,7,1,0,36,PART_7_36_chat.txt,1,15,3,0,2,2,2,2,100,39
part,7,1,0,36,PART_7_36_chat.txt,1,16,3,0,1,1,2,2,100,23
part,7,1,0,36,PART_7_36_chat.txt,1,22,3,0,2,2,2,2,100,40
part,7,1,0,36,PART_7_36_chat.txt,1,34,3,3,2,2,2,2,25,28
part,7,1,0,36,PART_7_36_chat.txt,1,29,4,3,2,1,1,1,150,43
part,7,1,0,36,PART_7_36_chat.txt,1,14,4,3,1,1,1,1,150,59
part,7,1,0,36,PART_7_36_chat.txt,1,2,4,0,1,1,1,1,100,81
part,7,1,0,36,PART_7_36_chat.txt,1,3,4,0,2,1,1,1,100,34
part,7,1,0,36,PART_7_36_chat.txt,1,9,4,0,1,1,1,1,100,36
part,7,1,0,36,PART_7_36_chat.txt,1,32,4,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,1,12,4,0,1,1,1,1,100,44
part,7,1,0,36,PART_7_36_chat.txt,1,21,4,3,1,1,1,1,150,24
part,7,1,0,36,PART_7_36_chat.txt,1,30,4,0,1,1,1,1,100,56
part,7,1,0,36,PART_7_36_chat.txt,2,21,1,0,1,1,1,1,100,40
part,7,1,0,36,PART_7_36_chat.txt,2,34,1,0,1,1,1,1,100,21
part,7,1,0,36,PART_7_36_chat.txt,2,11,1,0,1,1,1,1,100,29
part,7,1,0,36,PART_7_36_chat.txt,2,24,1,0,1,1,1,1,100,48
part,7,1,0,36,PART_7_36_chat.txt,2,10,1,0,1,1,1,1,100,38
part,7,1,0,36,PART_7_36_chat.txt,2,20,1,0,1,1,1,1,100,35
part,7,1,0,36,PART_7_36_chat.txt,2,1,1,0,1,1,1,1,100,32
part,7,1,0,36,PART_7_36_chat.txt,2,35,1,0,2,1,1,1,100,45
part,7,1,0,36,PART_7_36_chat.txt,2,30,1,3,1,1,1,1,150,42
part,7,1,0,36,PART_7_36_chat.txt,2,5,2,0,1,1,1,1,100,30
part,7,1,0,36,PART_7_36_chat.txt,2,29,2,0,1,1,1,1,100,33
part,7,1,0,36,PART_7_36_chat.txt,2,27,2,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,2,6,2,0,1,1,1,1,100,23
part,7,1,0,36,PART_7_36_chat.txt,2,15,2,0,1,1,1,1,100,27
part,7,1,0,36,PART_7_36_chat.txt,2,14,2,0,1,1,1,1,100,28
part,7,1,0,36,PART_7_36_chat.txt,2,9,2,0,1,1,1,1,100,21
part,7,1,0,36,PART_7_36_chat.txt,2,12,2,0,1,1,1,1,100,22
part,7,1,0,36,PART_7_36_chat.txt,2,28,2,0,1,1,1,1,100,21
part,7,1,0,36,PART_7_36_chat.txt,2,25,3,3,2,1,2,1,10,62
part,7,1,0,36,PART_7_36_chat.txt,2,33,3,0,2,2,2,1,10,44
part,7,1,0,36,PART_7_36_chat.txt,2,23,3,3,1,2,2,1,10,19
part,7,1,0,36,PART_7_36_chat.txt,2,16,3,0,1,1,2,1,10,35
part,7,1,0,36,PART_7_36_chat.txt,2,26,3,0,1,1,2,1,10,105
part,7,1,0,36,PART_7_36_chat.txt,2,17,3,3,2,1,2,1,10,103
part,7,1,0,36,PART_7_36_chat.txt,2,18,3,0,2,2,2,1,10,32
part,7,1,0,36,PART_7_36_chat.txt,2,8,3,0,2,1,2,1,10,12
part,7,1,0,36,PART_7_36_chat.txt,2,19,3,0,2,2,2,1,10,44
part,7,1,0,36,PART_7_36_chat.txt,2,4,4,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,2,3,4,0,2,1,1,1,100,22
part,7,1,0,36,PART_7_36_chat.txt,2,36,4,0,1,1,1,1,100,29
part,7,1,0,36,PART_7_36_chat.txt,2,7,4,0,1,1,1,1,100,15
part,7,1,0,36,PART_7_36_chat.txt,2,2,4,0,1,1,1,1,100,47
part,7,1,0,36,PART_7_36_chat.txt,2,32,4,3,1,1,1,1,150,18
part,7,1,0,36,PART_7_36_chat.txt,2,13,4,3,1,1,1,1,150,27
part,7,1,0,36,PART_7_36_chat.txt,2,31,4,0,2,1,1,1,100,7
part,7,1,0,36,PART_7_36_chat.txt,2,22,4,0,1,1,1,1,100,30
part,7,1,0,36,PART_7_36_chat.txt,3,15,1,0,1,1,1,1,100,22
part,7,1,0,36,PART_7_36_chat.txt,3,34,1,0,1,1,1,1,100,19
part,7,1,0,36,PART_7_36_chat.txt,3,31,1,3,2,1,1,1,150,7
part,7,1,0,36,PART_7_36_chat.txt,3,24,1,0,1,1,1,1,100,16
part,7,1,0,36,PART_7_36_chat.txt,3,14,1,0,1,1,1,1,100,24
part,7,1,0,36,PART_7_36_chat.txt,3,20,1,0,2,1,1,1,100,18
part,7,1,0,36,PART_7_36_chat.txt,3,4,1,0,1,1,1,1,100,19
part,7,1,0,36,PART_7_36_chat.txt,3,30,1,0,1,1,1,1,100,27
part,7,1,0,36,PART_7_36_chat.txt,3,6,1,3,1,1,1,1,150,23
part,7,1,0,36,PART_7_36_chat.txt,3,12,2,0,2,2,2,2,100,35
part,7,1,0,36,PART_7_36_chat.txt,3,8,2,0,2,2,2,2,100,4
part,7,1,0,36,PART_7_36_chat.txt,3,5,2,0,2,2,2,2,100,24
part,7,1,0,36,PART_7_36_chat.txt,3,32,2,3,1,2,2,2,25,21
part,7,1,0,36,PART_7_36_chat.txt,3,22,2,0,2,2,2,2,100,43
part,7,1,0,36,PART_7_36_chat.txt,3,27,2,0,1,2,2,2,100,27
part,7,1,0,36,PART_7_36_chat.txt,3,16,2,0,2,1,2,2,100,28
part,7,1,0,36,PART_7_36_chat.txt,3,10,2,0,1,2,2,2,100,51
part,7,1,0,36,PART_7_36_chat.txt,3,23,2,0,2,2,2,2,100,25
part,7,1,0,36,PART_7_36_chat.txt,3,7,3,3,2,1,1,1,150,14
part,7,1,0,36,PART_7_36_chat.txt,3,33,3,0,1,1,1,1,100,23
part,7,1,0,36,PART_7_36_chat.txt,3,21,3,0,1,1,1,1,100,27
part,7,1,0,36,PART_7_36_chat.txt,3,3,3,0,1,1,1,1,100,18
part,7,1,0,36,PART_7_36_chat.txt,3,26,3,0,1,1,1,1,100,27
part,7,1,0,36,PART_7_36_chat.txt,3,35,3,0,1,1,1,1,100,21
part,7,1,0,36,PART_7_36_chat.txt,3,25,3,3,1,1,1,1,150,107
part,7,1,0,36,PART_7_36_chat.txt,3,18,3,3,1,1,1,1,150,25
part,7,1,0,36,PART_7_36_chat.txt,3,13,3,0,1,1,1,1,100,22
part,7,1,0,36,PART_7_36_chat.txt,3,9,4,3,1,1,2,1,10,16
part,7,1,0,36,PART_7_36_chat.txt,3,36,4,0,2,2,2,1,10,99
part,7,1,0,36,PART_7_36_chat.txt,3,1,4,0,2,2,2,1,10,86
part,7,1,0,36,PART_7_36_chat.txt,3,17,4,0,2,2,2,1,10,90
part,7,1,0,36,PART_7_36_chat.txt,3,28,4,0,1,2,2,1,10,37
part,7,1,0,36,PART_7_36_chat.txt,3,19,4,0,1,2,2,1,10,48
part,7,1,0,36,PART_7_36_chat.txt,3,29,4,0,1,1,2,1,10,65
part,7,1,0,36,PART_7_36_chat.txt,3,11,4,3,1,2,2,1,10,93
part,7,1,0,36,PART_7_36_chat.txt,3,2,4,3,2,2,2,1,10,106
part,7,1,0,36,PART_7_36_chat.txt,4,7,1,0,1,1,2,2,100,96
part,7,1,0,36,PART_7_36_chat.txt,4,23,1,0,2,2,2,2,100,37
part,7,1,0,36,PART_7_36_chat.txt,4,10,1,0,1,2,2,2,100,125
part,7,1,0,36,PART_7_36_chat.txt,4,6,1,3,1,1,2,2,25,59
part,7,1,0,36,PART_7_36_chat.txt,4,34,1,0,2,2,2,2,100,15
part,7,1,0,36,PART_7_36_chat.txt,4,32,1,0,2,2,2,2,100,24
part,7,1,0,36,PART_7_36_chat.txt,4,15,1,0,2,1,2,2,100,74
part,7,1,0,36,PART_7_36_chat.txt,4,9,1,0,2,2,2,2,100,84
part,7,1,0,36,PART_7_36_chat.txt,4,25,1,0,2,1,2,2,100,77
part,7,1,0,36,PART_7_36_chat.txt,4,30,2,3,2,2,2,2,25,26
part,7,1,0,36,PART_7_36_chat.txt,4,17,2,0,2,2,2,2,100,32
part,7,1,0,36,PART_7_36_chat.txt,4,4,2,0,2,2,2,2,100,22
part,7,1,0,36,PART_7_36_chat.txt,4,29,2,0,2,2,2,2,100,57
part,7,1,0,36,PART_7_36_chat.txt,4,18,2,0,2,2,2,2,100,40
part,7,1,0,36,PART_7_36_chat.txt,4,21,2,3,2,2,2,2,25,21
part,7,1,0,36,PART_7_36_chat.txt,4,3,2,3,2,2,2,2,25,28
part,7,1,0,36,PART_7_36_chat.txt,4,20,2,0,1,2,2,2,100,26
part,7,1,0,36,PART_7_36_chat.txt,4,2,2,0,2,2,2,2,100,54
part,7,1,0,36,PART_7_36_chat.txt,4,19,3,0,1,1,1,1,100,16
part,7,1,0,36,PART_7_36_chat.txt,4,27,3,0,1,1,1,1,100,14
part,7,1,0,36,PART_7_36_chat.txt,4,35,3,0,1,1,1,1,100,27
part,7,1,0,36,PART_7_36_chat.txt,4,1,3,3,1,1,1,1,150,19
part,7,1,0,36,PART_7_36_chat.txt,4,24,3,0,1,1,1,1,100,16
part,7,1,0,36,PART_7_36_chat.txt,4,11,3,0,1,1,1,1,100,27
part,7,1,0,36,PART_7_36_chat.txt,4,5,3,0,1,2,1,1,100,35
part,7,1,0,36,PART_7_36_chat.txt,4,14,3,0,1,1,1,1,100,18
part,7,1,0,36,PART_7_36_chat.txt,4,13,3,0,1,1,1,1,100,18
part,7,1,0,36,PART_7_36_chat.txt,4,28,4,0,1,1,1,1,100,45
part,7,1,0,36,PART_7_36_chat.txt,4,26,4,3,2,1,1,1,150,38
part,7,1,0,36,PART_7_36_chat.txt,4,12,4,0,1,1,1,1,100,27
part,7,1,0,36,PART_7_36_chat.txt,4,31,4,0,2,1,1,1,100,16
part,7,1,0,36,PART_7_36_chat.txt,4,8,4,3,1,1,1,1,150,8
part,7,1,0,36,PART_7_36_chat.txt,4,22,4,3,1,1,1,1,150,36
part,7,1,0,36,PART_7_36_chat.txt,4,36,4,0,2,1,1,1,100,29
part,7,1,0,36,PART_7_36_chat.txt,4,16,4,0,2,1,1,1,100,36
part,7,1,0,36,PART_7_36_chat.txt,4,33,4,3,1,1,1,1,150,40
part,7,1,0,36,PART_7_36_chat.txt,5,35,1,0,1,1,1,1,100,35
part,7,1,0,36,PART_7_36_chat.txt,5,16,1,0,2,1,1,1,100,28
part,7,1,0,36,PART_7_36_chat.txt,5,31,1,3,1,1,1,1,150,13
part,7,1,0,36,PART_7_36_chat.txt,5,11,1,0,2,1,1,1,100,44
part,7,1,0,36,PART_7_36_chat.txt,5,15,1,0,1,1,1,1,100,40
part,7,1,0,36,PART_7_36_chat.txt,5,18,1,0,1,1,1,1,100,34
part,7,1,0,36,PART_7_36_chat.txt,5,34,1,0,1,1,1,1,100,14
part,7,1,0,36,PART_7_36_chat.txt,5,5,1,0,2,1,1,1,100,29
part,7,1,0,36,PART_7_36_chat.txt,5,13,1,0,1,1,1,1,100,29
part,7,1,0,36,PART_7_36_chat.txt,5,25,2,0,1,1,1,1,100,120
part,7,1,0,36,PART_7_36_chat.txt,5,14,2,3,1,1,1,1,150,30
part,7,1,0,36,PART_7_36_chat.txt,5,9,2,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,5,22,2,0,2,1,1,1,100,21
part,7,1,0,36,PART_7_36_chat.txt,5,4,2,0,1,1,1,1,100,19
part,7,1,0,36,PART_7_36_chat.txt,5,26,2,0,1,1,1,1,100,30
part,7,1,0,36,PART_7_36_chat.txt,5,27,2,0,1,1,1,1,100,17
part,7,1,0,36,PART_7_36_chat.txt,5,33,2,3,1,1,1,1,150,24
part,7,1,0,36,PART_7_36_chat.txt,5,17,2,0,1,1,1,1,100,39
part,7,1,0,36,PART_7_36_chat.txt,5,28,3,0,2,2,2,2,100,23
part,7,1,0,36,PART_7_36_chat.txt,5,36,3,0,1,2,2,2,100,24
part,7,1,0,36,PART_7_36_chat.txt,5,24,3,0,1,2,2,2,100,39
part,7,1,0,36,PART_7_36_chat.txt,5,21,3,0,2,2,2,2,100,19
part,7,1,0,36,PART_7_36_chat.txt,5,10,3,3,2,2,2,2,25,47
part,7,1,0,36,PART_7_36_chat.txt,5,12,3,0,2,2,2,2,100,29
part,7,1,0,36,PART_7_36_chat.txt,5,20,3,0,2,2,2,2,100,33
part,7,1,0,36,PART_7_36_chat.txt,5,3,3,3,2,2,2,2,25,16
part,7,1,0,36,PART_7_36_chat.txt,5,1,3,0,2,2,2,2,100,22
part,7,1,0,36,PART_7_36_chat.txt,5,7,4,0,1,1,1,1,100,26
part,7,1,0,36,PART_7_36_chat.txt,5,8,4,0,2,2,1,1,100,11
part,7,1,0,36,PART_7_36_chat.txt,5,19,4,0,1,1,1,1,100,34
part,7,1,0,36,PART_7_36_chat.txt,5,6,4,3,1,1,1,1,150,28
part,7,1,0,36,PART_7_36_chat.txt,5,30,4,3,1,1,1,1,150,39
part,7,1,0,36,PART_7_36_chat.txt,5,32,4,0,1,1,1,1,100,31
part,7,1,0,36,PART_7_36_chat.txt,5,23,4,0,2,1,1,1,100,18
part,7,1,0,36,PART_7_36_chat.txt,5,29,4,0,1,1,1,1,100,21
part,7,1,0,36,PART_7_36_chat.txt,5,2,4,3,1,1,1,1,150,58
part,7,1,0,36,PART_7_36_chat.txt,6,24,1,0,2,2,2,2,100,14
part,7,1,0,36,PART_7_36_chat.txt,6,25,1,0,1,1,2,2,100,104
part,7,1,0,36,PART_7_36_chat.txt,6,32,1,0,2,2,2,2,100,42
part,7,1,0,36,PART_7_36_chat.txt,6,18,1,0,2,2,2,2,100,44
part,7,1,0,36,PART_7_36_chat.txt,6,36,1,0,2,2,2,2,100,15
part,7,1,0,36,PART_7_36_chat.txt,6,19,1,3,2,2,2,2,25,34
part,7,1,0,36,PART_7_36_chat.txt,6,3,1,0,2,2,2,2,100,14
part,7,1,0,36,PART_7_36_chat.txt,6,12,1,0,2,2,2,2,100,26
part,7,1,0,36,PART_7_36_chat.txt,6,31,1,0,1,2,2,2,100,20
part,7,1,0,36,PART_7_36_chat.txt,6,13,2,0,1,1,1,1,100,17
part,7,1,0,36,PART_7_36_chat.txt,6,35,2,0,1,1,1,1,100,27
part,7,1,0,36,PART_7_36_chat.txt,6,21,2,0,1,1,1,1,100,13
part,7,1,0,36,PART_7_36_chat.txt,6,22,2,0,1,1,1,1,100,18
part,7,1,0,36,PART_7_36_chat.txt,6,17,2,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,6,28,2,3,1,1,1,1,150,17
part,7,1,0,36,PART_7_36_chat.txt,6,16,2,3,1,1,1,1,150,19
part,7,1,0,36,PART_7_36_chat.txt,6,29,2,3,1,1,1,1,150,13
part,7,1,0,36,PART_7_36_chat.txt,6,27,2,0,1,1,1,1,100,13
part,7,1,0,36,PART_7_36_chat.txt,6,14,3,0,1,1,1,1,100,42
part,7,1,0,36,PART_7_36_chat.txt,6,6,3,3,1,1,1,1,150,58
part,7,1,0,36,PART_7_36_chat.txt,6,30,3,0,1,1,1,1,100,58
part,7,1,0,36,PART_7_36_chat.txt,6,34,3,0,1,1,1,1,100,23
part,7,1,0,36,PART_7_36_chat.txt,6,4,3,3,2,1,1,1,150,22
part,7,1,0,36,PART_7_36_chat.txt,6,33,3,0,2,2,1,1,100,40
part,7,1,0,36,PART_7_36_chat.txt,6,20,3,0,1,1,1,1,100,22
part,7,1,0,36,PART_7_36_chat.txt,6,7,3,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,6,8,3,0,1,1,1,1,100,9
part,7,1,0,36,PART_7_36_chat.txt,6,9,4,0,2,2,2,2,100,25
part,7,1,0,36,PART_7_36_chat.txt,6,23,4,0,2,2,2,2,100,19
part,7,1,0,36,PART_7_36_chat.txt,6,1,4,0,2,2,2,2,100,29
part,7,1,0,36,PART_7_36_chat.txt,6,10,4,0,2,2,2,2,100,63
part,7,1,0,36,PART_7_36_chat.txt,6,2,4,0,1,2,2,2,100,78
part,7,1,0,36,PART_7_36_chat.txt,6,11,4,0,1,2,2,2,100,52
part,7,1,0,36,PART_7_36_chat.txt,6,15,4,0,2,2,2,2,100,46
part,7,1,0,36,PART_7_36_chat.txt,6,5,4,0,2,2,2,2,100,22
part,7,1,0,36,PART_7_36_chat.txt,6,26,4,0,2,2,2,2,100,46
part,7,1,0,36,PART_7_36_chat.txt,7,18,1,3,1,1,1,1,150,79
part,7,1,0,36,PART_7_36_chat.txt,7,30,1,0,2,2,1,1,100,107
part,7,1,0,36,PART_7_36_chat.txt,7,11,1,0,1,1,1,1,100,87
part,7,1,0,36,PART_7_36_chat.txt,7,23,1,0,1,1,1,1,100,45
part,7,1,0,36,PART_7_36_chat.txt,7,22,1,3,1,1,1,1,150,85
part,7,1,0,36,PART_7_36_chat.txt,7,4,1,0,2,1,1,1,100,57
part,7,1,0,36,PART_7_36_chat.txt,7,8,1,0,2,2,1,1,100,5
part,7,1,0,36,PART_7_36_chat.txt,7,19,1,0,1,1,1,1,100,50
part,7,1,0,36,PART_7_36_chat.txt,7,6,1,0,2,1,1,1,100,95
part,7,1,0,36,PART_7_36_chat.txt,7,5,2,0,2,1,1,1,100,32
part,7,1,0,36,PART_7_36_chat.txt,7,32,2,0,1,1,1,1,100,29
part,7,1,0,36,PART_7_36_chat.txt,7,34,2,0,1,1,1,1,100,33
part,7,1,0,36,PART_7_36_chat.txt,7,12,2,0,2,1,1,1,100,32
part,7,1,0,36,PART_7_36_chat.txt,7,15,2,0,1,1,1,1,100,76
part,7,1,0,36,PART_7_36_chat.txt,7,1,2,3,2,2,1,1,150,134
part,7,1,0,36,PART_7_36_chat.txt,7,10,2,3,1,1,1,1,150,53
part,7,1,0,36,PART_7_36_chat.txt,7,29,2,0,1,1,1,1,100,96
part,7,1,0,36,PART_7_36_chat.txt,7,24,2,3,2,1,1,1,150,82
part,7,1,0,36,PART_7_36_chat.txt,7,25,3,0,2,1,2,2,100,101
part,7,1,0,36,PART_7_36_chat.txt,7,3,3,0,2,2,2,2,100,24
part,7,1,0,36,PART_7_36_chat.txt,7,14,3,0,2,2,2,2,100,33
part,7,1,0,36,PART_7_36_chat.txt,7,7,3,0,2,2,2,2,100,16
part,7,1,0,36,PART_7_36_chat.txt,7,27,3,0,2,2,2,2,100,14
part,7,1,0,36,PART_7_36_chat.txt,7,31,3,0,2,2,2,2,100,26
part,7,1,0,36,PART_7_36_chat.txt,7,17,3,0,2,2,2,2,100,20
part,7,1,0,36,PART_7_36_chat.txt,7,16,3,0,2,2,2,2,100,36
part,7,1,0,36,PART_7_36_chat.txt,7,20,3,3,2,2,2,2,25,20
part,7,1,0,36,PART_7_36_chat.txt,7,35,4,0,2,1,1,1,100,21
part,7,1,0,36,PART_7_36_chat.txt,7,33,4,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,7,28,4,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,7,21,4,0,2,1,1,1,100,22
part,7,1,0,36,PART_7_36_chat.txt,7,9,4,0,1,1,1,1,100,18
part,7,1,0,36,PART_7_36_chat.txt,7,13,4,0,1,1,1,1,100,21
part,7,1,0,36,PART_7_36_chat.txt,7,26,4,0,1,1,1,1,100,22
part,7,1,0,36,PART_7_36_chat.txt,7,2,4,0,1,1,1,1,100,35
part,7,1,0,36,PART_7_36_chat.txt,7,36,4,0,1,1,1,1,100,17
part,7,1,0,36,PART_7_36_chat.txt,8,13,1,0,1,2,2,2,100,68
part,7,1,0,36,PART_7_36_chat.txt,8,27,1,0,2,2,2,2,100,38
part,7,1,0,36,PART_7_36_chat.txt,8,30,1,3,1,2,2,2,25,69
part,7,1,0,36,PART_7_36_chat.txt,8,3,1,0,2,2,2,2,100,28
part,7,1,0,36,PART_7_36_chat.txt,8,8,1,0,1,1,2,2,100,6
part,7,1,0,36,PART_7_36_chat.txt,8,24,1,0,2,2,2,2,100,52
part,7,1,0,36,PART_7_36_chat.txt,8,33,1,0,2,2,2,2,100,33
part,7,1,0,36,PART_7_36_chat.txt,8,10,1,0,2,2,2,2,100,77
part,7,1,0,36,PART_7_36_chat.txt,8,35,1,0,1,2,2,2,100,73
part,7,1,0,36,PART_7_36_chat.txt,8,22,2,0,2,1,1,1,100,81
part,7,1,0,36,PART_7_36_chat.txt,8,32,2,0,1,1,1,1,100,87
part,7,1,0,36,PART_7_36_chat.txt,8,14,2,0,2,1,1,1,100,118
part,7,1,0,36,PART_7_36_chat.txt,8,20,2,0,2,1,1,1,100,112
part,7,1,0,36,PART_7_36_chat.txt,8,7,2,0,1,1,1,1,100,85
part,7,1,0,36,PART_7_36_chat.txt,8,4,2,3,1,1,1,1,150,53
part,7,1,0,36,PART_7_36_chat.txt,8,2,2,0,1,1,1,1,100,124
part,7,1,0,36,PART_7_36_chat.txt,8,19,2,0,2,1,1,1,100,80
part,7,1,0,36,PART_7_36_chat.txt,8,11,2,0,1,1,1,1,100,82
part,7,1,0,36,PART_7_36_chat.txt,8,12,3,3,2,2,2,2,25,22
part,7,1,0,36,PART_7_36_chat.txt,8,16,3,0,2,2,2,2,100,27
part,7,1,0,36,PART_7_36_chat.txt,8,5,3,0,2,2,2,2,100,23
part,7,1,0,36,PART_7_36_chat.txt,8,6,3,0,2,2,2,2,100,29
part,7,1,0,36,PART_7_36_chat.txt,8,21,3,0,2,2,2,2,100,17
part,7,1,0,36,PART_7_36_chat.txt,8,25,3,0,1,1,2,2,100,88
part,7,1,0,36,PART_7_36_chat.txt,8,34,3,3,2,2,2,2,25,12
part,7,1,0,36,PART_7_36_chat.txt,8,28,3,3,2,2,2,2,25,16
part,7,1,0,36,PART_7_36_chat.txt,8,1,3,0,2,2,2,2,100,21
part,7,1,0,36,PART_7_36_chat.txt,8,17,4,0,2,1,1,1,100,23
part,7,1,0,36,PART_7_36_chat.txt,8,9,4,0,1,1,1,1,100,34
part,7,1,0,36,PART_7_36_chat.txt,8,29,4,0,1,1,1,1,100,23
part,7,1,0,36,PART_7_36_chat.txt,8,18,4,0,2,1,1,1,100,47
part,7,1,0,36,PART_7_36_chat.txt,8,15,4,0,1,1,1,1,100,25
part,7,1,0,36,PART_7_36_chat.txt,8,36,4,0,1,1,1,1,100,29
part,7,1,0,36,PART_7_36_chat.txt,8,31,4,0,1,1,1,1,100,19
part,7,1,0,36,PART_7_36_chat.txt,8,23,4,0,1,1,1,1,100,28
part,7,1,0,36,PART_7_36_chat.txt,8,26,4,3,1,1,1,1,150,34
part,7,1,0,36,PART_7_36_chat.txt,9,17,1,0,1,1,1,1,100,25
part,7,1,0,36,PART_7_36_chat.txt,9,10,1,0,1,1,1,1,100,23
part,7,1,0,36,PART_7_36_chat.txt,9,3,1,3,1,1,1,1,150,20
part,7,1,0,36,PART_7_36_chat.txt,9,32,1,3,1,1,1,1,150,40
part,7,1,0,36,PART_7_36_chat.txt,9,25,1,0,1,1,1,1,100,38
part,7,1,0,36,PART_7_36_chat.txt,9,24,1,0,1,1,1,1,100,16
part,7,1,0,36,PART_7_36_chat.txt,9,4,1,3,1,1,1,1,150,15
part,7,1,0,36,PART_7_36_chat.txt,9,31,1,0,1,1,1,1,100,13
part,7,1,0,36,PART_7_36_chat.txt,9,28,1,0,1,1,1,1,100,24
part,7,1,0,36,PART_7_36_chat.txt,9,1,2,0,2,2,2,2,100,26
part,7,1,0,36,PART_7_36_chat.txt,9,30,2,0,2,2,2,2,100,22
part,7,1,0,36,PART_7_36_chat.txt,9,9,2,3,1,1,2,2,25,35
part,7,1,0,36,PART_7_36_chat.txt,9,11,2,3,1,2,2,2,25,33
part,7,1,0,36,PART_7_36_chat.txt,9,29,2,3,2,2,2,2,25,37
part,7,1,0,36,PART_7_36_chat.txt,9,26,2,0,2,2,2,2,100,40
part,7,1,0,36,PART_7_36_chat.txt,9,12,2,0,2,2,2,2,100,22
part,7,1,0,36,PART_7_36_chat.txt,9,14,2,0,2,2,2,2,100,49
part,7,1,0,36,PART_7_36_chat.txt,9,27,2,0,2,2,2,2,100,20
part,7,1,0,36,PART_7_36_chat.txt,9,33,3,3,2,1,1,2,50,35
part,7,1,0,36,PART_7_36_chat.txt,9,7,3,0,2,1,1,2,10,43
part,7,1,0,36,PART_7_36_chat.txt,9,15,3,0,1,1,1,2,10,37
part,7,1,0,36,PART_7_36_chat.txt,9,23,3,3,1,1,1,2,50,43
part,7,1,0,36,PART_7_36_chat.txt,9,13,3,0,1,1,1,2,10,59
part,7,1,0,36,PART_7_36_chat.txt,9,19,3,0,2,1,1,2,10,41
part,7,1,0,36,PART_7_36_chat.txt,9,16,3,0,1,1,1,2,10,45
part,7,1,0,36,PART_7_36_chat.txt,9,35,3,0,2,1,1,2,10,41
part,7,1,0,36,PART_7_36_chat.txt,9,20,3,0,2,1,1,2,10,42
part,7,1,0,36,PART_7_36_chat.txt,9,6,4,0,1,1,1,1,100,23
part,7,1,0,36,PART_7_36_chat.txt,9,2,4,0,1,1,1,1,100,37
part,7,1,0,36,PART_7_36_chat.txt,9,21,4,0,1,1,1,1,100,14
part,7,1,0,36,PART_7_36_chat.txt,9,18,4,0,1,1,1,1,100,32
part,7,1,0,36,PART_7_36_chat.txt,9,34,4,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,9,5,4,0,1,1,1,1,100,15
part,7,1,0,36,PART_7_36_chat.txt,9,22,4,0,2,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,9,8,4,3,2,2,1,1,150,2
part,7,1,0,36,PART_7_36_chat.txt,9,36,4,0,1,1,1,1,100,17
part,7,1,0,36,PART_7_36_chat.txt,10,26,1,3,2,1,2,2,25,47
part,7,1,0,36,PART_7_36_chat.txt,10,3,1,0,2,2,2,2,100,29
part,7,1,0,36,PART_7_36_chat.txt,10,11,1,3,2,1,2,2,25,45
part,7,1,0,36,PART_7_36_chat.txt,10,18,1,3,2,1,2,2,25,87
part,7,1,0,36,PART_7_36_chat.txt,10,1,1,3,2,2,2,2,25,33
part,7,1,0,36,PART_7_36_chat.txt,10,6,1,0,1,2,2,2,100,49
part,7,1,0,36,PART_7_36_chat.txt,10,7,1,0,2,1,2,2,100,52
part,7,1,0,36,PART_7_36_chat.txt,10,25,1,0,1,1,2,2,100,80
part,7,1,0,36,PART_7_36_chat.txt,10,31,1,0,2,2,2,2,100,21
part,7,1,0,36,PART_7_36_chat.txt,10,28,2,0,1,1,1,1,100,38
part,7,1,0,36,PART_7_36_chat.txt,10,9,2,0,1,1,1,1,100,34
part,7,1,0,36,PART_7_36_chat.txt,10,5,2,0,2,2,1,1,100,46
part,7,1,0,36,PART_7_36_chat.txt,10,36,2,0,1,1,1,1,100,57
part,7,1,0,36,PART_7_36_chat.txt,10,35,2,0,2,1,1,1,100,53
part,7,1,0,36,PART_7_36_chat.txt,10,24,2,0,1,1,1,1,100,20
part,7,1,0,36,PART_7_36_chat.txt,10,16,2,3,1,1,1,1,150,41
