cidade	p2a	b9a	deam	knowdeam1	female	knowvictim	marital_status	children	classe	homiciderate	femiciderate	civilpolice	b11ar	c1r	b4gr	q91cr	q89er	color	q53r	q91er	edlevel	a3aer	b4dr	vaw_law	education_muni_2010	c6r	num_years	Loggdp_2012	Logpopsize	yearscollective	protest_fem
50.0	1.0		0	0.0	0.0	0.0	1.0	0.0	1.0	23.456812	3.6	1	5.0	0.0	4.0	5.0	8.0	3.0	1.0	5.0	1.0	1.0	4.0	1	0.706	1.0	0	9.725333	11.615861	0.0	0
50.0	1.0		0	0.0	0.0	1.0	1.0	0.0	3.0	23.456812	3.6	1	5.0	1.0	3.0	5.0	10.0	3.0	1.0	5.0	1.0	4.0	5.0	1	0.706	2.0	0	9.725333	11.615861	0.0	0
50.0	2.0	0.0	0	0.0	1.0	1.0	3.0	5.0	3.0	23.456812	3.6	1	5.0	0.0	4.0	2.0	9.0	3.0	1.0	5.0	1.0	1.0	5.0	1	0.706	3.0	0	9.725333	11.615861	0.0	0
50.0	2.0	0.0	0	1.0	1.0	0.0	3.0	3.0	3.0	23.456812	3.6	1	5.0	0.0	5.0	5.0	9.0	3.0	1.0	5.0	1.0	2.0	1.0	1	0.706	2.0	0	9.725333	11.615861	0.0	0
50.0	2.0	0.0	0	0.0	1.0	1.0	3.0	1.0	3.0	23.456812	3.6	1	5.0	0.0	5.0	4.0	8.0	1.0	1.0	5.0	1.0	2.0	1.0	1	0.706	4.0	0	9.725333	11.615861	0.0	0
50.0	3.0	1.0	0	0.0	1.0	1.0	6.0	3.0	5.0	23.456812	3.6	1	5.0	1.0	3.0	5.0	0.0	3.0	2.0	3.0	1.0	1.0	5.0	1	0.706	4.0	0	9.725333	11.615861	0.0	0
50.0	1.0		0	1.0	0.0	0.0	1.0	0.0	5.0	23.456812	3.6	1	1.0	0.0	5.0	5.0	8.0	3.0	2.0	4.0	1.0	2.0	1.0	1	0.706	2.0	0	9.725333	11.615861	0.0	0
50.0	1.0		0	1.0	0.0	1.0	1.0	0.0	3.0	23.456812	3.6	1	5.0	0.0	3.0	1.0	7.0	2.0	1.0	5.0	2.0	3.0	4.0	1	0.706	2.0	0	9.725333	11.615861	0.0	0
50.0	2.0	1.0	0	0.0	1.0	0.0	6.0	2.0	5.0	23.456812	3.6	1	2.0	0.0	3.0	2.0	8.0	3.0	2.0	2.0	2.0	1.0	2.0	1	0.706	2.0	0	9.725333	11.615861	0.0	0
50.0	3.0		0	0.0	0.0	1.0	4.0	6.0	3.0	23.456812	3.6	1	5.0	0.0	5.0	3.0	5.0	1.0	2.0	5.0	2.0	2.0	5.0	1	0.706	5.0	0	9.725333	11.615861	0.0	0
50.0	1.0	0.0	0		1.0	1.0	3.0	0.0	4.0	23.456812	3.6	1	2.0	0.0	5.0	1.0	5.0	3.0	1.0	1.0	2.0	1.0	5.0	1	0.706	3.0	0	9.725333	11.615861	0.0	0
50.0	2.0	0.0	0	0.0	1.0	1.0	3.0	3.0	5.0	23.456812	3.6	1	5.0		1.0	4.0	9.0	1.0	1.0	5.0	2.0	1.0	5.0	1	0.706	2.0	0	9.725333	11.615861	0.0	0
50.0	1.0		0	0.0	0.0	0.0	1.0	0.0	3.0	23.456812	3.6	1	2.0	0.0	2.0	4.0	9.0	3.0	1.0	5.0	2.0	3.0	4.0	1	0.706	2.0	0	9.725333	11.615861	0.0	0
50.0	2.0		0	0.0	0.0	1.0	3.0	3.0	3.0	23.456812	3.6	1	5.0	0.0	5.0	4.0	8.0	3.0	1.0	5.0	2.0	2.0	5.0	1	0.706	3.0	0	9.725333	11.615861	0.0	0
51.0	1.0	0.0	0	0.0	1.0	0.0	5.0	0.0	4.0	5.8036623	2.2	1	5.0		5.0	2.0	6.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.626	3.0	0	9.931055	10.447583	0.0	0
51.0	2.0	0.0	0	0.0	1.0	0.0	3.0	2.0	4.0	5.8036623	2.2	1	5.0	0.0	2.0	1.0	8.0	1.0	2.0	5.0	2.0	2.0	3.0	0	0.626	3.0	0	9.931055	10.447583	0.0	0
51.0	3.0		0	0.0	0.0	0.0	6.0	1.0	4.0	5.8036623	2.2	1	5.0	0.0	3.0	2.0	7.0	3.0	2.0	5.0	1.0	2.0	4.0	0	0.626	4.0	0	9.931055	10.447583	0.0	0
51.0	2.0	0.0	0	0.0	1.0	1.0	2.0	1.0	4.0	5.8036623	2.2	1	5.0	0.0	1.0	4.0	9.0	2.0	1.0	5.0	2.0	1.0	5.0	0	0.626	3.0	0	9.931055	10.447583	0.0	0
51.0	1.0		0	0.0	0.0	1.0	1.0	0.0	4.0	5.8036623	2.2	1	5.0	1.0	2.0	3.0	9.0	3.0	2.0	5.0	2.0	2.0	2.0	0	0.626	1.0	0	9.931055	10.447583	0.0	0
51.0	3.0	0.0	0	0.0	1.0	0.0	6.0	2.0	4.0	5.8036623	2.2	1	5.0		1.0	2.0	10.0	3.0	2.0	5.0	0.0	2.0	5.0	0	0.626	2.0	0	9.931055	10.447583	0.0	0
51.0	1.0		0	0.0	0.0	1.0	1.0	0.0	2.0	5.8036623	2.2	1	5.0	1.0	1.0	3.0	10.0	1.0	2.0	5.0	2.0	3.0	5.0	0	0.626	4.0	0	9.931055	10.447583	0.0	0
51.0	2.0	0.0	0	0.0	1.0	0.0	3.0	5.0	3.0	5.8036623	2.2	1	5.0		1.0	3.0	10.0	1.0	2.0	5.0	1.0	2.0	5.0	0	0.626	2.0	0	9.931055	10.447583	0.0	0
51.0	2.0		0	0.0	0.0	1.0	5.0	2.0	3.0	5.8036623	2.2	1	5.0	0.0	3.0	4.0	5.0	1.0	2.0	5.0	1.0	2.0	4.0	0	0.626	1.0	0	9.931055	10.447583	0.0	0
51.0	1.0		0	0.0	0.0	1.0	1.0	0.0	3.0	5.8036623	2.2	1	5.0	0.0	3.0	3.0	0.0	2.0	1.0	5.0	1.0	2.0	3.0	0	0.626	3.0	0	9.931055	10.447583	0.0	0
51.0	3.0	0.0	0	0.0	1.0	0.0	1.0	0.0	4.0	5.8036623	2.2	1	5.0	1.0	2.0	1.0	10.0	1.0	2.0	5.0	1.0	2.0	5.0	0	0.626	2.0	0	9.931055	10.447583	0.0	0
51.0	1.0	0.0	0	0.0	1.0	1.0	3.0	1.0	3.0	5.8036623	2.2	1	5.0	1.0	1.0	2.0	9.0	1.0	2.0	5.0	1.0	3.0	5.0	0	0.626	2.0	0	9.931055	10.447583	0.0	0
51.0	1.0	0.0	0	0.0	1.0	1.0	1.0	0.0	4.0	5.8036623	2.2	1	5.0	0.0	4.0	1.0	0.0	1.0	2.0	5.0	1.0	2.0	4.0	0	0.626	2.0	0	9.931055	10.447583	0.0	0
51.0	3.0		0	0.0	0.0	0.0	3.0	4.0	4.0	5.8036623	2.2	1	5.0	1.0	3.0	2.0	10.0	1.0		5.0	1.0	2.0	2.0	0	0.626	1.0	0	9.931055	10.447583	0.0	0
52.0	3.0		1	1.0	0.0	0.0	3.0	3.0	4.0	19.991432	3.1	1	5.0	0.0	5.0	1.0	8.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
52.0	2.0		1	0.0	0.0	0.0	3.0	4.0	4.0	19.991432	3.1	1	5.0	0.0	4.0	2.0	8.0	3.0	2.0	5.0	1.0	2.0	3.0	0	0.711	2.0	27	9.862079	13.171582	8.0	1
52.0	1.0		1	0.0	0.0	0.0	3.0	2.0	4.0	19.991432	3.1	1	5.0	0.0	5.0	3.0	5.0	3.0	2.0	4.0	1.0	2.0	5.0	0	0.711	2.0	27	9.862079	13.171582	8.0	1
52.0	1.0	0.0	1	0.0	1.0	0.0	3.0	2.0	3.0	19.991432	3.1	1	5.0	0.0	1.0	1.0	10.0	1.0	1.0	5.0	1.0	2.0	5.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
52.0	1.0	0.0	1	0.0	1.0	0.0	2.0	0.0	4.0	19.991432	3.1	1	5.0	0.0	1.0	1.0	10.0	2.0	2.0	5.0	1.0	2.0	5.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
52.0	2.0		1	0.0	0.0	1.0	3.0	2.0	4.0	19.991432	3.1	1	5.0	0.0	5.0	4.0	8.0	2.0	2.0	5.0	1.0	2.0	5.0	0	0.711	2.0	27	9.862079	13.171582	8.0	1
52.0	2.0	1.0	1	0.0	1.0	1.0	3.0	3.0	4.0	19.991432	3.1	1	5.0	0.0	4.0	2.0	9.0	3.0	2.0	5.0	1.0	3.0	5.0	0	0.711	2.0	27	9.862079	13.171582	8.0	1
52.0	1.0		1	0.0	0.0	1.0	4.0	1.0	4.0	19.991432	3.1	1	5.0	0.0	3.0	2.0	10.0	4.0	1.0	5.0	2.0	2.0	3.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
52.0	3.0	0.0	1		1.0	1.0	3.0	0.0	3.0	19.991432	3.1	1	5.0		5.0	1.0	2.0	3.0	1.0	5.0	2.0	2.0	5.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
52.0	3.0	1.0	1	0.0	1.0	0.0	5.0	0.0	4.0	19.991432	3.1	1	5.0	0.0	4.0	3.0	5.0	1.0	2.0	5.0	2.0	2.0	5.0	0	0.711	5.0	27	9.862079	13.171582	8.0	1
52.0	2.0	0.0	1	0.0	1.0	0.0	3.0	0.0	4.0	19.991432	3.1	1	5.0	0.0	5.0	2.0	10.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
52.0	2.0	0.0	1	0.0	1.0	0.0	3.0	3.0	4.0	19.991432	3.1	1	5.0	0.0	3.0	2.0	5.0	3.0	2.0	5.0	2.0	2.0	4.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
52.0	1.0		1	0.0	0.0	0.0	2.0	0.0	3.0	19.991432	3.1	1	5.0	0.0	4.0	2.0	10.0	1.0	1.0	5.0	2.0	2.0	4.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
52.0	3.0		1	0.0	0.0	1.0	3.0	3.0	3.0	19.991432	3.1	1	5.0	0.0	4.0	1.0	5.0	1.0	2.0	5.0	2.0	2.0	5.0	0	0.711	3.0	27	9.862079	13.171582	8.0	1
53.0	1.0		1	0.0	0.0	0.0	3.0	2.0	3.0	9.679043	3.3	1	5.0	1.0	4.0	1.0	8.0	3.0	1.0	4.0	2.0	2.0	5.0	1	0.706	2.0	26	10.298621	11.951013		0
53.0	1.0		1	0.0	0.0	0.0	2.0	0.0	3.0	9.679043	3.3	1	5.0	0.0	1.0	1.0	8.0	1.0	1.0	2.0	2.0	2.0	5.0	1	0.706	3.0	26	10.298621	11.951013		0
53.0	2.0	0.0	1	0.0	1.0	1.0	1.0	0.0	4.0	9.679043	3.3	1	5.0	1.0	4.0	4.0	1.0	1.0	2.0	5.0	2.0	2.0	5.0	1	0.706	2.0	26	10.298621	11.951013		0
53.0	2.0	1.0	1	0.0	1.0	1.0	3.0	3.0	3.0	9.679043	3.3	1	5.0	0.0	4.0	3.0	0.0	3.0	2.0	5.0	2.0	1.0	5.0	1	0.706	4.0	26	10.298621	11.951013		0
53.0	2.0	0.0	1	0.0	1.0	0.0	3.0	1.0	5.0	9.679043	3.3	1	5.0	1.0	2.0	2.0	9.0	3.0	2.0	4.0	2.0	2.0	5.0	1	0.706	3.0	26	10.298621	11.951013		0
53.0	1.0	1.0	1	1.0	1.0	1.0	3.0	5.0	5.0	9.679043	3.3	1	5.0	0.0	1.0	5.0	8.0	2.0	2.0	5.0	2.0	2.0	5.0	1	0.706	3.0	26	10.298621	11.951013		0
53.0	3.0		1	0.0	0.0	1.0	4.0	2.0	3.0	9.679043	3.3	1	5.0	0.0	5.0	5.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1	0.706	4.0	26	10.298621	11.951013		0
53.0	3.0	0.0	1	1.0	1.0	0.0	6.0	3.0	5.0	9.679043	3.3	1	5.0	0.0	2.0	2.0	9.0	3.0	2.0	4.0	1.0	2.0	5.0	1	0.706	2.0	26	10.298621	11.951013		0
53.0	1.0		1	0.0	0.0	1.0	4.0	1.0	5.0	9.679043	3.3	1	5.0	0.0	3.0	2.0	8.0	3.0	1.0	4.0	1.0	2.0	5.0	1	0.706	3.0	26	10.298621	11.951013		0
53.0	3.0	0.0	1	0.0	1.0	0.0	4.0	2.0	4.0	9.679043	3.3	1	4.0	1.0	2.0	1.0	9.0	3.0	2.0	4.0	1.0	2.0	5.0	1	0.706	2.0	26	10.298621	11.951013		0
53.0	3.0		1	0.0	0.0	1.0	3.0	1.0	5.0	9.679043	3.3	1	5.0	1.0	4.0	2.0	10.0	1.0	2.0	2.0	1.0	2.0	5.0	1	0.706	3.0	26	10.298621	11.951013		0
53.0	1.0		1	0.0	0.0	0.0	3.0	0.0	3.0	9.679043	3.3	1	5.0	1.0	5.0	1.0	8.0	3.0	1.0	4.0	1.0	2.0	5.0	1	0.706	3.0	26	10.298621	11.951013		0
53.0	2.0	1.0	1	1.0	1.0	1.0	3.0	3.0	4.0	9.679043	3.3	1	5.0		5.0	2.0	10.0	1.0	1.0	4.0	1.0	2.0	2.0	1	0.706	2.0	26	10.298621	11.951013		0
53.0	2.0	0.0	1	1.0	1.0	0.0	1.0	9.0	5.0	9.679043	3.3	1	4.0	1.0	5.0	1.0	8.0	3.0	2.0	4.0	1.0	2.0	5.0	1	0.706	3.0	26	10.298621	11.951013		0
54.0	1.0	1.0	0		1.0	1.0	3.0	4.0	4.0	25.96054	4.2	1	5.0	0.0	2.0	1.0	5.0	2.0	2.0	4.0	1.0	2.0	3.0	0	0.62	3.0	0	9.606368	11.552185	0.0	0
54.0	1.0		0		0.0	1.0	2.0	1.0	3.0	25.96054	4.2	1	5.0	0.0	3.0	2.0	5.0	3.0	2.0	5.0	1.0	2.0	2.0	0	0.62	2.0	0	9.606368	11.552185	0.0	0
54.0	2.0		0	0.0	0.0	0.0	3.0	2.0	3.0	25.96054	4.2	1	5.0	0.0	4.0	2.0	9.0	3.0	2.0	5.0	1.0	2.0	3.0	0	0.62	3.0	0	9.606368	11.552185	0.0	0
54.0	3.0		0		0.0	0.0	3.0	2.0	4.0	25.96054	4.2	1	5.0	0.0	3.0	2.0	10.0	2.0	2.0	5.0	1.0	2.0	3.0	0	0.62	1.0	0	9.606368	11.552185	0.0	0
54.0	1.0	0.0	0	0.0	1.0	1.0	2.0	0.0	3.0	25.96054	4.2	1	5.0	0.0	3.0	1.0	9.0	2.0	2.0	4.0	2.0	2.0	5.0	0	0.62	3.0	0	9.606368	11.552185	0.0	0
54.0	2.0		0	1.0	0.0	1.0	3.0	4.0	3.0	25.96054	4.2	1	5.0	0.0	4.0	2.0	10.0	3.0	2.0	5.0	0.0	2.0	3.0	0	0.62	3.0	0	9.606368	11.552185	0.0	0
54.0	3.0	0.0	0		1.0	1.0	3.0	4.0	4.0	25.96054	4.2	1	5.0	0.0	3.0	2.0	10.0	2.0	2.0	5.0	0.0	2.0	5.0	0	0.62	1.0	0	9.606368	11.552185	0.0	0
54.0	1.0		0	0.0	0.0	0.0	2.0	3.0	3.0	25.96054	4.2	1	5.0	0.0	4.0	2.0	0.0	3.0	2.0	5.0	2.0	2.0	4.0	0	0.62	4.0	0	9.606368	11.552185	0.0	0
54.0	1.0		0	0.0	0.0	1.0	3.0	1.0	4.0	25.96054	4.2	1	5.0	0.0	5.0	3.0	10.0	3.0	2.0	5.0	2.0	3.0	4.0	0	0.62	3.0	0	9.606368	11.552185	0.0	0
54.0	2.0		0	0.0	0.0	0.0	3.0	2.0	4.0	25.96054	4.2	1	5.0	0.0	1.0	5.0	10.0	1.0	2.0	5.0	2.0	1.0	1.0	0	0.62	5.0	0	9.606368	11.552185	0.0	0
54.0	1.0	0.0	0	1.0	1.0	0.0	1.0	0.0	4.0	25.96054	4.2	1	5.0	0.0	1.0	1.0	8.0	1.0	2.0	5.0	2.0	2.0	5.0	0	0.62	2.0	0	9.606368	11.552185	0.0	0
54.0	3.0	0.0	0	0.0	1.0	1.0	3.0	8.0	4.0	25.96054	4.2	1	5.0	0.0	1.0	1.0	9.0	3.0	2.0	4.0	2.0	3.0	5.0	0	0.62	3.0	0	9.606368	11.552185	0.0	0
54.0	3.0	0.0	0	0.0	1.0	1.0	5.0	1.0	5.0	25.96054	4.2	1	5.0	0.0	5.0	1.0	5.0	2.0	2.0	5.0	1.0	3.0	5.0	0	0.62	2.0	0	9.606368	11.552185	0.0	0
54.0	2.0	0.0	0	1.0	1.0	0.0	3.0	4.0	4.0	25.96054	4.2	1	5.0	0.0	5.0	1.0	10.0	3.0	2.0	4.0	2.0	4.0	5.0	0	0.62	4.0	0	9.606368	11.552185	0.0	0
55.0	2.0		0	0.0	0.0	1.0	3.0	2.0	3.0	18.373909	3.7	1	5.0	0.0	4.0	1.0	8.0	1.0	1.0	4.0	1.0	2.0	4.0	0	0.578	1.0	0	9.442639	10.393753	0.0	0
55.0	3.0	0.0	0	0.0	1.0	1.0	3.0	1.0	4.0	18.373909	3.7	1	5.0	0.0	5.0	1.0	7.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.578	1.0	0	9.442639	10.393753	0.0	0
55.0	2.0		0	0.0	0.0	0.0	2.0	0.0	4.0	18.373909	3.7	1	5.0	0.0	3.0	3.0	10.0	3.0	2.0	5.0	1.0	2.0	2.0	0	0.578	3.0	0	9.442639	10.393753	0.0	0
55.0	1.0	0.0	0	0.0	1.0	0.0	3.0	2.0	4.0	18.373909	3.7	1	5.0	0.0	5.0	1.0	10.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.578	2.0	0	9.442639	10.393753	0.0	0
55.0	1.0	0.0	0	0.0	1.0	1.0	3.0	4.0	4.0	18.373909	3.7	1	5.0	0.0	4.0	1.0	10.0	3.0	2.0	5.0	1.0	2.0	5.0	0	0.578	3.0	0	9.442639	10.393753	0.0	0
55.0	1.0	0.0	0	0.0	1.0	0.0	2.0	2.0	3.0	18.373909	3.7	1	5.0	0.0	5.0	2.0	8.0	3.0	1.0	4.0	1.0	2.0	5.0	0	0.578	2.0	0	9.442639	10.393753	0.0	0
55.0	3.0		0	0.0	0.0	0.0	3.0	3.0	3.0	18.373909	3.7	1	5.0	0.0	3.0	1.0	5.0	3.0	2.0	5.0	1.0	2.0	3.0	0	0.578	3.0	0	9.442639	10.393753	0.0	0
55.0	1.0	1.0	0	0.0	1.0	1.0	2.0	0.0	4.0	18.373909	3.7	1	5.0	0.0	3.0	1.0	6.0	1.0	2.0	5.0	2.0	2.0	5.0	0	0.578	3.0	0	9.442639	10.393753	0.0	0
55.0	3.0		0	0.0	0.0	1.0	2.0	4.0	3.0	18.373909	3.7	1	5.0		4.0	3.0	6.0	1.0	2.0	5.0	2.0	2.0	3.0	0	0.578	3.0	0	9.442639	10.393753	0.0	0
55.0	1.0	0.0	0	0.0	1.0	1.0	2.0	0.0	3.0	18.373909	3.7	1	5.0	1.0	5.0	1.0	8.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.578	2.0	0	9.442639	10.393753	0.0	0
55.0	2.0	1.0	0	0.0	1.0	1.0	3.0	2.0	2.0	18.373909	3.7	1	5.0	0.0	4.0	3.0	8.0	3.0	1.0	4.0	2.0	2.0	3.0	0	0.578	3.0	0	9.442639	10.393753	0.0	0
55.0	2.0	0.0	0	0.0	1.0	0.0	2.0	0.0	4.0	18.373909	3.7	1	5.0	0.0	4.0	2.0	8.0	3.0	2.0	5.0	2.0	2.0	5.0	0	0.578	2.0	0	9.442639	10.393753	0.0	0
55.0	3.0		0	0.0	0.0	0.0	6.0	3.0	4.0	18.373909	3.7	1	5.0	0.0	2.0	4.0	9.0	1.0	2.0	5.0	2.0	1.0	4.0	0	0.578	4.0	0	9.442639	10.393753	0.0	0
55.0	3.0		0	0.0	0.0	0.0	3.0	3.0	3.0	18.373909	3.7	1	5.0	0.0	3.0	2.0	8.0	3.0	1.0	5.0	2.0	2.0	5.0	0	0.578	3.0	0	9.442639	10.393753	0.0	0
56.0	3.0		0	0.0	0.0	0.0	3.0	4.0	3.0	36.049026	6.6	1	3.0	1.0	4.0	3.0	7.0	3.0	1.0	5.0	3.0	3.0	3.0	0	0.626	3.0	0	9.429602	11.424553	0.0	0
56.0	1.0	0.0	0		1.0	0.0	3.0	1.0	3.0	36.049026	6.6	1	5.0	0.0	3.0	3.0	6.0	1.0	1.0	4.0	3.0	2.0	4.0	0	0.626	4.0	0	9.429602	11.424553	0.0	0
56.0	2.0	0.0	0	1.0	1.0	0.0	1.0	0.0	4.0	36.049026	6.6	1	5.0	1.0	3.0	3.0	6.0	1.0	2.0	4.0	3.0	3.0	4.0	0	0.626	3.0	0	9.429602	11.424553	0.0	0
56.0	2.0	0.0	0	1.0	1.0	0.0	5.0	0.0	3.0	36.049026	6.6	1	5.0	0.0	3.0	3.0	6.0	1.0	2.0	5.0	3.0	3.0	5.0	0	0.626	3.0	0	9.429602	11.424553	0.0	0
56.0	3.0	0.0	0	1.0	1.0	1.0	5.0	1.0	3.0	36.049026	6.6	1	5.0		3.0	2.0	7.0	3.0	2.0	4.0	3.0	3.0	5.0	0	0.626	2.0	0	9.429602	11.424553	0.0	0
56.0	1.0		0	1.0	0.0	0.0	5.0	0.0	3.0	36.049026	6.6	1	5.0	0.0	4.0	2.0	6.0	1.0	1.0	4.0	3.0	3.0	5.0	0	0.626	2.0	0	9.429602	11.424553	0.0	0
56.0	1.0		0	1.0	0.0	1.0	2.0	2.0	3.0	36.049026	6.6	1	5.0	1.0	3.0	2.0	0.0	3.0	2.0	4.0	3.0	4.0	4.0	0	0.626	4.0	0	9.429602	11.424553	0.0	0
56.0	1.0	0.0	0	0.0	1.0	1.0	4.0	3.0	4.0	36.049026	6.6	1	4.0	0.0	3.0	5.0	8.0	2.0	1.0	4.0	1.0	2.0	4.0	0	0.626	4.0	0	9.429602	11.424553	0.0	0
56.0	2.0	1.0	0	0.0	1.0	0.0	6.0	2.0	5.0	36.049026	6.6	1	4.0	0.0	2.0	4.0	7.0	1.0	2.0	4.0	1.0	3.0	2.0	0	0.626	2.0	0	9.429602	11.424553	0.0	0
56.0	3.0	0.0	0	0.0	1.0	1.0	5.0	3.0	5.0	36.049026	6.6	1	5.0	1.0	5.0	4.0	10.0	3.0	2.0	5.0	0.0	2.0	5.0	0	0.626	3.0	0	9.429602	11.424553	0.0	0
56.0	2.0	0.0	0	1.0	1.0	0.0	5.0	1.0	5.0	36.049026	6.6	1	5.0	0.0	3.0	3.0	8.0	3.0	2.0	5.0	1.0	3.0	4.0	0	0.626	2.0	0	9.429602	11.424553	0.0	0
56.0	3.0		0	1.0	0.0	0.0	3.0	1.0	4.0	36.049026	6.6	1	5.0	0.0	3.0	2.0	5.0	1.0	2.0	2.0	1.0	2.0	3.0	0	0.626	2.0	0	9.429602	11.424553	0.0	0
56.0	3.0		0	0.0	0.0	0.0	3.0	2.0	4.0	36.049026	6.6	1	4.0	0.0	3.0	4.0	8.0	1.0	2.0		1.0	2.0	4.0	0	0.626	2.0	0	9.429602	11.424553	0.0	0
56.0	1.0		0	0.0	0.0	1.0	2.0	0.0	5.0	36.049026	6.6	1	5.0		3.0	3.0	8.0	2.0	2.0	4.0	1.0	3.0	4.0	0	0.626	2.0	0	9.429602	11.424553	0.0	0
57.0	2.0		0	0.0	0.0	0.0	3.0	0.0	5.0	8.519702	0.0	1	3.0	0.0	5.0	2.0	9.0	1.0	2.0	5.0	1.0	2.0	5.0	0	0.664	2.0	0	9.120355	10.063691	0.0	0
57.0	3.0	0.0	0	0.0	1.0	0.0	6.0	2.0	4.0	8.519702	0.0	1	2.0	0.0	4.0	2.0	8.0	1.0	2.0	4.0	1.0	2.0	5.0	0	0.664	4.0	0	9.120355	10.063691	0.0	0
57.0	3.0	1.0	0	0.0	1.0	0.0	3.0	2.0	3.0	8.519702	0.0	1	5.0	0.0	5.0	2.0	5.0	1.0	2.0	5.0	1.0	4.0	5.0	0	0.664	4.0	0	9.120355	10.063691	0.0	0
57.0	1.0		0	0.0	0.0	0.0	2.0	0.0	3.0	8.519702	0.0	1	4.0	0.0	5.0	2.0	5.0	1.0	2.0	5.0	1.0	2.0	5.0	0	0.664	3.0	0	9.120355	10.063691	0.0	0
57.0	1.0		0	0.0	0.0	0.0	2.0	0.0	3.0	8.519702	0.0	1	1.0	0.0	5.0	4.0	5.0	1.0	1.0	4.0	2.0	2.0	1.0	0	0.664	2.0	0	9.120355	10.063691	0.0	0
57.0	1.0		0	0.0	0.0	1.0	2.0	0.0	4.0	8.519702	0.0	1	1.0	0.0	5.0	2.0	5.0	2.0	2.0	4.0	2.0	2.0	5.0	0	0.664	3.0	0	9.120355	10.063691	0.0	0
57.0	2.0	0.0	0	0.0	1.0	1.0	3.0	2.0	3.0	8.519702	0.0	1	5.0		5.0	1.0	7.0	1.0	1.0	5.0	2.0	1.0	5.0	0	0.664	2.0	0	9.120355	10.063691	0.0	0
57.0	3.0	0.0	0	0.0	1.0	1.0	3.0	1.0	3.0	8.519702	0.0	1	1.0	0.0	5.0	1.0	5.0	1.0	1.0	5.0	3.0	1.0	5.0	0	0.664	4.0	0	9.120355	10.063691	0.0	0
57.0	2.0	0.0	0	0.0	1.0	0.0	3.0	2.0	3.0	8.519702	0.0	1	5.0	0.0	5.0	3.0	6.0	1.0	1.0	5.0	3.0	1.0	5.0	0	0.664	3.0	0	9.120355	10.063691	0.0	0
57.0	3.0		0	0.0	0.0	0.0	3.0	3.0	4.0	8.519702	0.0	1	1.0	0.0	5.0	2.0	5.0	3.0	1.0	4.0	3.0	2.0	5.0	0	0.664	4.0	0	9.120355	10.063691	0.0	0
57.0	2.0		0	0.0	0.0	0.0	5.0	4.0	4.0	8.519702	0.0	1	4.0	0.0	5.0	1.0	5.0	1.0	1.0	5.0	3.0	1.0	5.0	0	0.664	2.0	0	9.120355	10.063691	0.0	0
57.0	3.0		0	0.0	0.0	0.0	3.0	3.0	3.0	8.519702	0.0	1	2.0	0.0	5.0	1.0	5.0	1.0	1.0	4.0	3.0	1.0	5.0	0	0.664	4.0	0	9.120355	10.063691	0.0	0
57.0	1.0	0.0	0	0.0	1.0	0.0	4.0	1.0	3.0	8.519702	0.0	1	1.0	0.0	5.0	4.0	5.0	1.0	1.0	4.0	3.0	2.0	5.0	0	0.664	4.0	0	9.120355	10.063691	0.0	0
57.0	1.0	0.0	0	0.0	1.0	1.0	2.0	0.0	5.0	8.519702	0.0	1	1.0	0.0	5.0	2.0	2.0	1.0	1.0	5.0	3.0	1.0	5.0	0	0.664	3.0	0	9.120355	10.063691	0.0	0
58.0	1.0	0.0	0	0.0	1.0	0.0	2.0	0.0	3.0	40.201004	6.6	1	5.0	0.0	1.0	1.0	2.0	1.0	1.0	5.0	3.0	2.0	2.0	0	0.659	4.0	0	10.085791	10.121618	0.0	0
58.0	1.0	0.0	0	0.0	1.0	1.0	4.0	0.0	2.0	40.201004	6.6	1	5.0	0.0	4.0	2.0	8.0	3.0	1.0	4.0	3.0	2.0	5.0	0	0.659	4.0	0	10.085791	10.121618	0.0	0
58.0	2.0	0.0	0	0.0	1.0	1.0	5.0	0.0	3.0	40.201004	6.6	1	5.0	1.0	1.0	1.0	10.0	4.0	1.0	5.0	3.0	1.0	5.0	0	0.659	5.0	0	10.085791	10.121618	0.0	0
58.0	2.0		0	0.0	0.0	1.0	2.0	3.0	2.0	40.201004	6.6	1	4.0	0.0	4.0	5.0	7.0	1.0	1.0	5.0	3.0	2.0	4.0	0	0.659	2.0	0	10.085791	10.121618	0.0	0
58.0	3.0		0	0.0	0.0	1.0	3.0	4.0	2.0	40.201004	6.6	1	5.0	1.0	2.0	4.0	7.0	3.0	1.0	4.0	3.0	3.0	5.0	0	0.659	4.0	0	10.085791	10.121618	0.0	0
